id,object_id,object_name,date,trip_type,polarity,Headline,label,Snippet,review_id,not_optimized_title,Year,Category,value,,,0.1,impressions
82081,11,George Washington University,2016-10-01,Freshman,positive,"Academic Excellence, Engagement, and Environment",14.3,notable facility,2958,Exceptional Academic and Professional Opportunities,2016,value & values,1,,,,
82082,11,George Washington University,2016-09-01,College Junior,positive,"Academic Excellence, Engagement, and Environment",14.3,has credit in the professional world,2961,Exceptional Academic and Professional Opportunities,2016,value & values,1,,,,
82083,11,George Washington University,2014-05-01,College Freshman,positive,"Academic Excellence, Engagement, and Environment",14.3,i'm getting a solid education,3581,Exceptional Academic and Professional Opportunities,2014,value & values,1,,,,
82084,11,George Washington University,2014-03-01,College Student,positive,"Academic Excellence, Engagement, and Environment",14.3,rather good business program,3602,Exceptional Academic and Professional Opportunities,2014,value & values,1,,,,
82085,11,George Washington University,2016-09-01,College Junior,positive,"Academic Excellence, Engagement, and Environment",14.3,writing/reading based college,2967,Exceptional Academic and Professional Opportunities,2016,value & values,1,,,,
82086,11,George Washington University,2016-08-01,College Sophomore,positive,"Academic Excellence, Engagement, and Environment",14.3,courses in the program are thorough,2972,Exceptional Academic and Professional Opportunities,2016,value & values,1,,,,
82087,11,George Washington University,2016-07-01,College Sophomore,positive,"Academic Excellence, Engagement, and Environment",14.3,im sure all profs are highly qualifed,3005,Exceptional Academic and Professional Opportunities,2016,value & values,1,,,,
82088,11,George Washington University,2016-07-01,College Sophomore,positive,"Academic Excellence, Engagement, and Environment",14.3,professors are experts in their field,3008,Exceptional Academic and Professional Opportunities,2016,value & values,1,,,,
82089,11,George Washington University,2016-06-01,College Sophomore,positive,"Academic Excellence, Engagement, and Environment",14.3,gw is a good school,3009,Exceptional Academic and Professional Opportunities,2016,value & values,1,,,,
82090,11,George Washington University,2014-02-01,College Junior,positive,"Academic Excellence, Engagement, and Environment",14.3,this program is highly developed in here,3639,Exceptional Academic and Professional Opportunities,2014,value & values,1,,,,
82417,11,George Washington University,2013-08-01,College Senior,positive,"Career Development, Internships, and Professional Growth",14.3,land a paid position,4026,Career and Professional Development,2013,value & values,1,,,,
82418,11,George Washington University,2010-12-01,College Sophomore,positive,"Career Development, Internships, and Professional Growth",14.3,"since it is located in the heart of our nation's capital, it attracts dignity of all kinds",4713,Career and Professional Development,2010,value & values,1,,,,
82050,11,George Washington University,2013-02-01,College Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,looking forward to find an internship which deals with business aspects,4223,Career Development and Internships,2013,value & values,1,,,,
82051,11,George Washington University,2012-11-01,College Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,"at george washington, you can easily find an internship and volunteer opportunities",4318,Career Development and Internships,2012,value & values,1,,,,
82052,11,George Washington University,2012-08-01,College Junior,positive,"Career Development, Internships, and Professional Growth",14.3,access to excellent professors who work in the field,4352,Career Development and Internships,2012,value & values,1,,,,
82053,11,George Washington University,2012-08-01,College Junior,positive,"Career Development, Internships, and Professional Growth",14.3,gain valuable work experience,4353,Career Development and Internships,2012,value & values,1,,,,
82054,11,George Washington University,2012-08-01,College Junior,positive,"Career Development, Internships, and Professional Growth",14.3,students are very ambitions and makes you want to work hard,4363,Career Development and Internships,2012,value & values,1,,,,
82261,11,George Washington University,2024-01-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,provides several resources for its students,2557,Opportunities for Career and Personal Growth,2024,value & values,1,,,,
82262,11,George Washington University,2024-01-01,Senior,positive,"Career Development, Internships, and Professional Growth",14.3,lots of opportunities to learn and be exposed to experiences in relation to intended careeers are given,2559,Opportunities for Career and Personal Growth,2024,value & values,1,,,,
82263,11,George Washington University,2023-12-01,Alum,positive,"Career Development, Internships, and Professional Growth",14.3,it is a very professional atmosphere where there is a great opportunity to learn,2564,Opportunities for Career and Personal Growth,2023,value & values,1,,,,
82264,11,George Washington University,2023-09-01,Sophomore,positive,"Career Development, Internships, and Professional Growth",14.3,it has a lot of resources for students who are passionate in this industry,2572,Opportunities for Career and Personal Growth,2023,value & values,1,,,,
82265,11,George Washington University,2023-08-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,able to interact with progressive ideas and views,2576,Opportunities for Career and Personal Growth,2023,value & values,1,,,,
82266,11,George Washington University,2023-06-01,Sophomore,positive,"Career Development, Internships, and Professional Growth",14.3,"as an international affairs student, the high cost of the institution seems to equivocate itself in comparison to the many benefits and experiences that i have received even as a rising sophomore",2596,Opportunities for Career and Personal Growth,2023,value & values,1,,,,
82267,11,George Washington University,2023-04-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,you can do research and hands-on learning,2616,Opportunities for Career and Personal Growth,2023,value & values,1,,,,
82268,11,George Washington University,2022-12-01,Junior,positive,"Career Development, Internships, and Professional Growth",14.3,i like that george washington university uses handshake to let students find internships from large organizations in the summer,2630,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82269,11,George Washington University,2022-11-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,george washington offers an innumerable amount of majors and minors of all disciplines,2632,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82270,11,George Washington University,2022-10-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,george washington university has great programs for public health and international affairs major,2637,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82271,11,George Washington University,2022-10-01,Alum,positive,"Career Development, Internships, and Professional Growth",14.3,"one of the best in terms of exposure to fields like polisci, i/a/ir and public health",2640,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82272,11,George Washington University,2022-08-01,Sophomore,positive,"Career Development, Internships, and Professional Growth",14.3,i really enjoy the public health program at gwu,2646,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82273,11,George Washington University,2022-06-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,"internships, museums, history, arts, anything you could think of, all located in the nation’s capital",2658,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82274,11,George Washington University,2022-05-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,graduate on time with recommendations of character and physical endurance,2673,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82275,11,George Washington University,2022-05-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,do well in my studies,2673,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82276,11,George Washington University,2022-04-01,Freshman,positive,"Career Development, Internships, and Professional Growth",14.3,speakers that the university is able to attract due to its name recognition and location are also unmatched,2675,Opportunities for Career and Personal Growth,2022,value & values,1,,,,
82111,11,George Washington University,2018-01-01,Sophomore,positive,"Campus Facilities, Technology, and Services",14.3,library is good,2906,Campus Facilities and Technology,2018,value & values,1,,,,
80129,11,George Washington University,2010-07-01,College Sophomore,positive,"Campus Facilities, Technology, and Services",14.4,career center is dedicated to providing you with thousands of available jobs and internships,4737,Campus Facilities and Services,2010,value & values,1,,,,
80130,11,George Washington University,2013-01-01,College Sophomore,positive,"Campus Facilities, Technology, and Services",14.4,"we have a dual campus, each with a library open to all students",4228,Campus Facilities and Services,2013,value & values,1,,,,
80131,11,George Washington University,2012-11-01,Recent Alumnus,positive,"Campus Facilities, Technology, and Services",14.4,gwu has alot of computer labs on campus,4299,Campus Facilities and Services,2012,value & values,1,,,,
80132,11,George Washington University,2012-11-01,College Sophomore,positive,"Campus Facilities, Technology, and Services",14.4,housing process is fair because it's randomized,4312,Campus Facilities and Services,2012,value & values,1,,,,
80133,11,George Washington University,2012-11-01,College Freshman,positive,"Campus Facilities, Technology, and Services",14.4,this ranges from volunteering at the gwu hospital to serving food at martha's table (a local food bank),4318,Campus Facilities and Services,2012,value & values,1,,,,
80134,11,George Washington University,2012-08-01,College Junior,positive,"Campus Facilities, Technology, and Services",14.4,"application looks at the whole package from a student- grades, involvement in high school, and why they want to attend the university",4355,Campus Facilities and Services,2012,value & values,1,,,,
80135,11,George Washington University,2012-08-01,College Sophomore,positive,"Campus Facilities, Technology, and Services",14.4,there are a lot of ways for you to express your total financial situation,4370,Campus Facilities and Services,2012,value & values,1,,,,
80136,11,George Washington University,2012-02-01,College Sophomore,positive,"Campus Facilities, Technology, and Services",14.4,financial aid office is helpful if you have questions,4519,Campus Facilities and Services,2012,value & values,1,,,,
80138,11,George Washington University,2012-02-01,College Freshman,positive,"Campus Facilities, Technology, and Services",14.4,there are numerous programs within the business school that allow the students to find out what their strengths and weaknesses are,4530,Campus Facilities and Services,2012,value & values,1,,,,
80139,11,George Washington University,2012-02-01,College Freshman,positive,"Campus Facilities, Technology, and Services",14.4,promotes creativity and knowledge,4530,Campus Facilities and Services,2012,value & values,1,,,,
80140,11,George Washington University,2012-02-01,College Freshman,positive,"Campus Facilities, Technology, and Services",14.4,white boards,4531,Campus Facilities and Services,2012,value & values,1,,,,
82227,11,George Washington University,2014-12-01,Recent Alumnus,positive,"Campus Facilities, Technology, and Services",14.3,you are guaranteed to get a solid education there,3377,Campus Environment and Facilities,2014,value & values,1,,,,
82228,11,George Washington University,2015-11-01,College Freshman,positive,"Campus Facilities, Technology, and Services",14.3,fact that i get to do it while attending such an outstanding university,3252,Campus Environment and Facilities,2015,value & values,1,,,,
82229,11,George Washington University,2015-05-01,College Junior,positive,"Campus Facilities, Technology, and Services",14.3,i love that they have a room specifically for graduates because you can concentrate more,3289,Campus Environment and Facilities,2015,value & values,1,,,,
82230,11,George Washington University,2015-05-01,College Freshman,positive,"Campus Facilities, Technology, and Services",14.3,it's fairly lenient,3304,Campus Environment and Facilities,2015,value & values,1,,,,
82231,11,George Washington University,2014-01-01,College Sophomore,positive,"Campus Facilities, Technology, and Services",14.3,interesting student body,3701,Campus Environment and Facilities,2014,value & values,1,,,,
81994,11,George Washington University,2012-02-01,College Freshman,positive,"Financial Considerations, Aid, and Scholarships",14.3,washington metro is the cheapest mode of transportation you can get,4510,Affordability and Financial Aid,2012,value & values,1,,,,
82172,11,George Washington University,2019-04-01,Freshman,positive,"Campus Life, Community, and Urban Integration",14.3,creating more community spaces,2824,Campus and Community Development,2019,value & values,1,,,,
82173,11,George Washington University,2019-04-01,Freshman,positive,"Campus Life, Community, and Urban Integration",14.3,strengthening programs that foster community growth,2824,Campus and Community Development,2019,value & values,1,,,,
82174,11,George Washington University,2019-04-01,Alum,positive,"Campus Life, Community, and Urban Integration",14.3,stepping stone for many progressive movements,2826,Campus and Community Development,2019,value & values,1,,,,
82175,11,George Washington University,2019-03-01,Niche User,positive,"Campus Life, Community, and Urban Integration",14.3,"being placed in the heart of the city, is a campus full of different culture and background",2836,Campus and Community Development,2019,value & values,1,,,,
82176,11,George Washington University,2019-01-01,Freshman,positive,"Campus Life, Community, and Urban Integration",14.3,looking for a non traditional college experience,2844,Campus and Community Development,2019,value & values,1,,,,
82177,11,George Washington University,2019-01-01,Freshman,positive,"Campus Life, Community, and Urban Integration",14.3,it is definitely a different experience when you go to this school,2844,Campus and Community Development,2019,value & values,1,,,,
82178,11,George Washington University,2014-06-01,College Junior,positive,"Campus Life, Community, and Urban Integration",14.3,diversity can be seen,3514,Campus and Community Development,2014,value & values,1,,,,
82033,11,George Washington University,2013-01-01,College Freshman,positive,"Campus Life, Community, and Urban Integration",14.3,if you're into sobriety that's cool too,4241,Campus and Urban Life,2013,value & values,1,,,,
82034,11,George Washington University,2013-01-01,College Freshman,positive,"Campus Life, Community, and Urban Integration",14.3,gw is pretty lax on weed and alcohol,4241,Campus and Urban Life,2013,value & values,1,,,,
82035,11,George Washington University,2013-01-01,College Junior,positive,"Campus Life, Community, and Urban Integration",14.3,school makes up for it because of its urban atmosphere and its great locations,4256,Campus and Urban Life,2013,value & values,1,,,,
82036,11,George Washington University,2013-01-01,College Junior,positive,"Campus Life, Community, and Urban Integration",14.3,many places to study and grab coffee make it such a great place to go to school,4256,Campus and Urban Life,2013,value & values,1,,,,
82044,11,George Washington University,2012-12-01,College Sophomore,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,differences in sexual orientation are very accepted,4296,Diversity and Inclusivity,2012,value & values,1,,,,
82045,11,George Washington University,2012-11-01,Recent Alumnus,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,"needless to say, i found gw to be a very diverse school on many levels",4305,Diversity and Inclusivity,2012,value & values,1,,,,
82046,11,George Washington University,2012-11-01,Recent Alumnus,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,gw is a very internationally diverse school,4305,Diversity and Inclusivity,2012,value & values,1,,,,
82047,11,George Washington University,2012-10-01,College Junior,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,gw has a pretty representative composition within its student body,4323,Diversity and Inclusivity,2012,value & values,1,,,,
82048,11,George Washington University,2012-07-01,College Sophomore,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,diversity is really evident in the classroom,4394,Diversity and Inclusivity,2012,value & values,1,,,,
82049,11,George Washington University,2012-07-01,College Sophomore,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,there are many different opinions and points of views which really adds to the educational experience,4394,Diversity and Inclusivity,2012,value & values,1,,,,
82319,11,George Washington University,2014-01-01,College Sophomore,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,there's a lot of dignity,3780,Diversity and Inclusivity,2014,value & values,1,,,,
82320,11,George Washington University,2013-12-01,College Senior,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,i have experienced a great amount of dignity,3859,Diversity and Inclusivity,2013,value & values,1,,,,
82321,11,George Washington University,2013-11-01,College Freshman,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,"in regards to race, religion, sexual orientation, et cetera, gw is super accepting and nonjudgmental",3906,Diversity and Inclusivity,2013,value & values,1,,,,
82322,11,George Washington University,2013-11-01,College Freshman,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,everyone here bends over backwards to be tolerant and accepting of lgbt students,3945,Diversity and Inclusivity,2013,value & values,1,,,,
82323,11,George Washington University,2011-09-01,College Freshman,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,university is also extremely accepting of the lgbt community,4646,Diversity and Inclusivity,2011,value & values,1,,,,
82324,11,George Washington University,2011-03-01,College Sophomore,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,highly diverse,4678,Diversity and Inclusivity,2011,value & values,1,,,,
82095,11,George Washington University,2017-04-01,Alum,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,"students, facility, and administrators all make good use of the school's great location",2943,Cultural and Political Engagement,2017,value & values,1,,,,
82096,11,George Washington University,2017-03-01,Alum,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,many of the students are politically active,2947,Cultural and Political Engagement,2017,value & values,1,,,,
82097,11,George Washington University,2016-10-01,Freshman,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,good school,2958,Cultural and Political Engagement,2016,value & values,1,,,,
82098,11,George Washington University,2014-04-01,College Sophomore,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,good in terms of informing the students,3592,Cultural and Political Engagement,2014,value & values,1,,,,
82099,11,George Washington University,2016-09-01,College Junior,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,you're given a lot of chances to show off what you got,2966,Cultural and Political Engagement,2016,value & values,1,,,,
82100,11,George Washington University,2014-03-01,College Student,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,seeing the liberality of the school,3613,Cultural and Political Engagement,2014,value & values,1,,,,
82101,11,George Washington University,2014-03-01,College Sophomore,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,"political science, history, international affairs are all very good",3620,Cultural and Political Engagement,2014,value & values,1,,,,
82102,11,George Washington University,2014-02-01,College Junior,positive,"Diversity, Inclusivity, and Cultural Engagement",14.3,president obama once visited the basketball game in gwu,3643,Cultural and Political Engagement,2014,value & values,1,,,,
82349,11,George Washington University,2013-11-01,College Freshman,positive,"Personal Experience, Satisfaction, and Campus Identity",14.3,it's the right place for me,3953,General Satisfaction and Personal Experience,2013,value & values,1,,,,
82350,11,George Washington University,2013-11-01,College Senior,positive,"Personal Experience, Satisfaction, and Campus Identity",14.3,dc offers a lot to its citizens,3956,General Satisfaction and Personal Experience,2013,value & values,1,,,,
82351,11,George Washington University,2011-06-01,College Junior,positive,"Personal Experience, Satisfaction, and Campus Identity",14.3,it is very tailored towards college students,4665,General Satisfaction and Personal Experience,2011,value & values,1,,,,
82352,11,George Washington University,2011-01-01,College Freshman,positive,"Personal Experience, Satisfaction, and Campus Identity",14.3,"for the most part it it's superb, especially compared to the service at some other schools in the middle of nowhere",4689,General Satisfaction and Personal Experience,2011,value & values,1,,,,
82353,11,George Washington University,2011-01-01,College Freshman,positive,"Personal Experience, Satisfaction, and Campus Identity",14.3,prices are reasonable,4692,General Satisfaction and Personal Experience,2011,value & values,1,,,,
82354,11,George Washington University,2011-01-01,College Freshman,positive,"Personal Experience, Satisfaction, and Campus Identity",14.3,awesome atmosphere,4695,General Satisfaction and Personal Experience,2011,value & values,1,,,,
82410,11,George Washington University,2011-01-01,College Junior,positive,"Housing, Living Costs, and Affordability",14.3,nice thing about gw dining is that there is a colonial cash option,4698,Unique Dining Options and Affordability,2011,value & values,1,,,,
82411,11,George Washington University,2011-01-01,College Junior,positive,"Housing, Living Costs, and Affordability",14.3,including a colonials cash option that allows you to purchase food around d.c,4698,Unique Dining Options and Affordability,2011,value & values,1,,,,
82412,11,George Washington University,2010-08-01,College Sophomore,positive,"Housing, Living Costs, and Affordability",14.3,for a good price,4730,Unique Dining Options and Affordability,2010,value & values,1,,,,
81333,11,George Washington University,2014-06-01,College Sophomore,very positive,"Unique Opportunities, Experiences, and Partnerships",5.2,mix it up,3499,Unique Opportunities and Experiences,2014,fun & stress-free,1,,,,
81334,11,George Washington University,2014-06-01,College Sophomore,very positive,"Unique Opportunities, Experiences, and Partnerships",5.2,go camping,3499,Unique Opportunities and Experiences,2014,fun & stress-free,1,,,,
81335,11,George Washington University,2014-06-01,College Sophomore,very positive,"Unique Opportunities, Experiences, and Partnerships",5.2,gay clubs are also fun,3500,Unique Opportunities and Experiences,2014,fun & stress-free,1,,,,
81336,11,George Washington University,2018-03-01,Sophomore,very positive,"Unique Opportunities, Experiences, and Partnerships",5.2,it is exciting,2896,Unique Opportunities and Experiences,2018,fun & stress-free,1,,,,
82161,11,George Washington University,2018-09-01,Junior,positive,"Unique Opportunities, Experiences, and Partnerships",14.3,students are able to have experiences they otherwise may not have access to,2860,Unique Opportunities and Experiences,2018,value & values,1,,,,
82162,11,George Washington University,2018-09-01,Junior,positive,"Unique Opportunities, Experiences, and Partnerships",14.3,"for example, there was a class in the past year taught by rep. rand paul",2860,Unique Opportunities and Experiences,2018,value & values,1,,,,
82163,11,George Washington University,2018-08-01,Sophomore,positive,"Unique Opportunities, Experiences, and Partnerships",14.3,one thing gw is great on is dignity,2863,Unique Opportunities and Experiences,2018,value & values,1,,,,
82167,11,George Washington University,2018-04-01,Junior,positive,"Unique Opportunities, Experiences, and Partnerships",14.3,there has not been a time where i felt as if choosing george washington was not a good decision,2888,Unique Opportunities and Experiences,2018,value & values,1,,,,
82168,11,George Washington University,2018-04-01,Junior,positive,"Unique Opportunities, Experiences, and Partnerships",14.3,i definitely feel as if i am getting all that i expected and more,2888,Unique Opportunities and Experiences,2018,value & values,1,,,,
82420,11,George Washington University,2018-12-01,Graduate Student,very positive,Positive Staff Attitude and Care,4.1,facilitated by caring people,2849,Positive Staff Attitude and Care,2018,belonging & welcomed,1,,,,
82421,11,George Washington University,2015-05-01,College Junior,very positive,Positive Staff Attitude and Care,4.1,they really care about the students,3293,Positive Staff Attitude and Care,2015,belonging & welcomed,1,,,,
82424,11,George Washington University,2012-04-01,Recent Alumnus,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,staff and profs are not helpful,4481,Lack of Staff and Professor Support,2012,belonging & welcomed,-1,,,,
82426,11,George Washington University,2014-01-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,but i don't fit in there,3764,Feeling of Isolation and Lack of Community,2014,belonging & welcomed,-1,,,,
82427,11,George Washington University,2015-12-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,feeling extremely isolated,3226,Feeling of Isolation and Lack of Community,2015,belonging & welcomed,-1,,,,
82422,11,George Washington University,2012-07-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,greek life at gw is taking over,4390,Unsatisfactory Social Inclusivity at Hotel Events,2012,belonging & welcomed,-1,,,,
82423,11,George Washington University,2012-05-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,if you're not in a fraternity or sorority who miss out on a lot of the social scene,4468,Unsatisfactory Social Inclusivity at Hotel Events,2012,belonging & welcomed,-1,,,,
82425,11,George Washington University,2012-07-01,College Sophomore,negative,Vague Positive Feedback,4.6,people don't give them any reason not to,4386,Vague Positive Feedback,2012,belonging & welcomed,-1,,,,
82455,11,George Washington University,2014-09-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,"generally, people use their connections or just go in groups of friends to room",3454,Greek Life and Social Segregation,2014,belonging & welcomed,-1,,,,
82456,11,George Washington University,2023-07-01,Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,lot of people complain that there isn't much community here but i disagree,2582,Greek Life and Social Segregation,2023,belonging & welcomed,-1,,,,
82457,11,George Washington University,2023-07-01,Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,finding friends isn't that difficult,2582,Greek Life and Social Segregation,2023,belonging & welcomed,-1,,,,
82458,11,George Washington University,2014-02-01,College Junior,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,greeks don't interact with the general student body any differently,3688,Greek Life and Social Segregation,2014,belonging & welcomed,-1,,,,
82459,11,George Washington University,2015-12-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,it's only great if you want to be in a frat or sorority,3224,Greek Life and Social Segregation,2015,belonging & welcomed,-1,,,,
82460,11,George Washington University,2015-12-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,greeks do have a lot of exclusive events,3247,Greek Life and Social Segregation,2015,belonging & welcomed,-1,,,,
82461,11,George Washington University,2014-01-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,some people like greeks and some people don't,3703,Greek Life and Social Segregation,2014,belonging & welcomed,-1,,,,
82462,11,George Washington University,2014-10-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,non-greeks typically don't interact with greek students,3427,Greek Life and Social Segregation,2014,belonging & welcomed,-1,,,,
82463,11,George Washington University,2013-12-01,College Junior,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,i notice that the panhellenic/ifc greek life and the multicultural greek council rarely mingle or have events together,3799,Greek Life and Social Segregation,2013,belonging & welcomed,-1,,,,
82464,11,George Washington University,2012-09-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,you see a lot of people wearing letters on campus,4327,Greek Life and Social Segregation,2012,belonging & welcomed,-1,,,,
82440,11,George Washington University,2022-11-01,Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,not of them really care about their students,2633,Perception of Indifference or Neglect by Faculty and Administration,2022,belonging & welcomed,-1,,,,
82441,11,George Washington University,2014-05-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,local attitude toward students seems indifferent,3542,Perception of Indifference or Neglect by Faculty and Administration,2014,belonging & welcomed,-1,,,,
82442,11,George Washington University,2014-05-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,professors can be hit or miss,3560,Perception of Indifference or Neglect by Faculty and Administration,2014,belonging & welcomed,-1,,,,
82477,11,George Washington University,2020-02-01,Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,walk-in counselling is incompetent,2788,Support and Counseling Services Criticism,2020,belonging & welcomed,-1,,,,
82481,11,George Washington University,2021-05-01,Sophomore,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,professors did what they can when faced with an unreprecedented situation,2710,Academic Experience and Expectations,2021,belonging & welcomed,-1,,,,
82482,11,George Washington University,2015-07-01,College Junior,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,legitimately invested in the world,3260,Academic Experience and Expectations,2015,belonging & welcomed,-1,,,,
82483,11,George Washington University,2014-10-01,College Junior,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,i haven't encountered many guys in my program,3439,Academic Experience and Expectations,2014,belonging & welcomed,-1,,,,
82484,11,George Washington University,2013-10-01,College Junior,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,required to participate in many (up to 3 one hour long sessions) psychological experiences conducted by the graduate students,4001,Academic Experience and Expectations,2013,belonging & welcomed,-1,,,,
82466,11,George Washington University,2014-09-01,College Sophomore,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,people tend not to get in huge trouble,3456,Student Demographics and Cliques,2014,belonging & welcomed,-1,,,,
82467,11,George Washington University,2016-07-01,College Sophomore,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,huge peak pressure,2996,Student Demographics and Cliques,2016,belonging & welcomed,-1,,,,
82468,11,George Washington University,2014-02-01,College Junior,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,i'm not much out-going,3671,Student Demographics and Cliques,2014,belonging & welcomed,-1,,,,
82469,11,George Washington University,2011-09-01,College Freshman,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,there is a perception here that most students come from the northeast and california,4646,Student Demographics and Cliques,2011,belonging & welcomed,-1,,,,
82443,11,George Washington University,2014-04-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,don't help too much,3599,Perception of Indifference or Neglect by Faculty and Administration,2014,belonging & welcomed,-1,,,,
82444,11,George Washington University,2016-07-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,most profs don't care,2997,Perception of Indifference or Neglect by Faculty and Administration,2016,belonging & welcomed,-1,,,,
82445,11,George Washington University,2016-05-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,i believe the school could care about the students a bit more,3035,Perception of Indifference or Neglect by Faculty and Administration,2016,belonging & welcomed,-1,,,,
82446,11,George Washington University,2014-02-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,they don't care much about the students,3652,Perception of Indifference or Neglect by Faculty and Administration,2014,belonging & welcomed,-1,,,,
82447,11,George Washington University,2016-04-01,College Junior,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,others give little to no guidance and have students fend for themselves,3087,Perception of Indifference or Neglect by Faculty and Administration,2016,belonging & welcomed,-1,,,,
82448,11,George Washington University,2016-02-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,i wish my professors were more interested in how students were doing with the course,3157,Perception of Indifference or Neglect by Faculty and Administration,2016,belonging & welcomed,-1,,,,
82449,11,George Washington University,2015-12-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,school does not care about its students at all,3216,Perception of Indifference or Neglect by Faculty and Administration,2015,belonging & welcomed,-1,,,,
82450,11,George Washington University,2015-12-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,seem to not really care about the students,3217,Perception of Indifference or Neglect by Faculty and Administration,2015,belonging & welcomed,-1,,,,
