id,object_id,object_name,travel_date,trip_type,polarity,Headline,raw_title,label,Snippet from review,review_id,label and value,Category,value,label_with_polarity,,0.1,impression 1
3320,6,Avani+ Palm View Dubai Hotel & Suites,2021-01,BUSINESS,very positive,Comprehensive Staff Recognition and Hospitality,General Staff Praise and Hospitality,4.2,a great restaurant manager (louise),5102,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2594,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,mr. at reception who took care of our comfort,4487,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2595,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,thanks to kriisha and mustafa,4492,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2596,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,special mention to housekeeping staff and restaurant staff who made the stay extra comfortable by taking care of all our needs,4536,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2597,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,special mention for qasim butt,4547,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2598,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,thoughtful in advising us,4547,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2599,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,our guide was brilliant; ensuring we were well looked after all evening,4554,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2600,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FRIENDS,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,mahendar and roshan are the best,4555,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2601,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,"staff with jialson, mani and bilal did a great job",4557,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2602,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,special thanks to main for his help in finding a lost phone,4558,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2603,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,thank you to all the friendly staff especially krishna and manohar,4569,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2604,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,"krishna and manohar did a fantastic job, servicing and cleaning our room, every second day",4569,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2605,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,ranjan and kamal are doing very good job,4571,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2606,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,"from the ladies in reception, bell boys and even the cleaners particularly krishna and mustafa",4572,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2607,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,"reception, sales team made our stay extremely comfortable and pleasant",4579,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2608,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,many thanks to the room service team,4579,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
2609,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Praise for Specific Staff Members and Teams,4.2,i would like to thank mr. mahendar and ms. sarita for the amazing room cleaning service,4574,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
3184,6,Avani+ Palm View Dubai Hotel & Suites,2021-07,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members,4.2,ijiwan and sharmila have taken care of us in every way possible,5026,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
3185,6,Avani+ Palm View Dubai Hotel & Suites,2021-07,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members,4.2,big thank you to shafiq and ibrahim for the support and visiting me at the hospital too,5034,welcome & valued 2 ,welcome & valued ,0,V POS,,1.6,
3186,6,Avani+ Palm View Dubai Hotel & Suites,2021-06,FRIENDS,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members,4.2,thanks to front office manager dahood and lailah who checked in us,5031,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2446,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members,4.2,governor from fo was very helpful,4377,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2447,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members,4.2,especially gopal and mustafa in the housekeeping team are really special,4386,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2448,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members,4.2,special notes for..mr kasim butt at the travel desk was awesome,4566,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2449,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members,4.2,"thanks to housekeeping services: roshan, simon, clenbymr manohar, makesh, thirupathi and purna",4390,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2450,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members,4.2,gopal and rupesh from house keeping has been very helpful to my family,4391,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3282,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,FRIENDS,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,big thanks goes to demesse and desmond,5071,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3283,6,Avani+ Palm View Dubai Hotel & Suites,2021-04,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,"special thanks to lori, sunima, aziz, all the housekeeping staff in the 12th and 13th floor, and to all the staff",5074,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3284,6,Avani+ Palm View Dubai Hotel & Suites,2021-04,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,big thanks to desmond the life guard,5077,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3285,6,Avani+ Palm View Dubai Hotel & Suites,2021-04,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,guillie was the best employee,5078,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3286,6,Avani+ Palm View Dubai Hotel & Suites,2021-04,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,"among them, guillie was the best employee. it was a very sweet lady",5078,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3287,6,Avani+ Palm View Dubai Hotel & Suites,2021-03,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,dahood was very helpful,5085,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3288,6,Avani+ Palm View Dubai Hotel & Suites,2021-03,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,i wanted to thank him once again for his time and effort,5085,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3289,6,Avani+ Palm View Dubai Hotel & Suites,2021-03,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,specially giully and dahood they will make sure your stay is perfect,5089,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3290,6,Avani+ Palm View Dubai Hotel & Suites,2021-03,COUPLES,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,shafiq was extremely helpful,5092,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3291,6,Avani+ Palm View Dubai Hotel & Suites,2021-02,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,"special thanks to mohamed fawzi, sales manager",5093,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3292,6,Avani+ Palm View Dubai Hotel & Suites,2021-01,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Appreciation for Specific Staff Members and Teams,4.2,sales manager ayka was extremely helpful,5101,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
4569,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,NONE,neutral,Comprehensive Guest Experience: From Check-In Efficiency to Room Comfort,Efficient Check-In/Check-Out Process,5.5,check in is quick and effortless,4906,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4587,6,Avani+ Palm View Dubai Hotel & Suites,2022-07,COUPLES,neutral,Comprehensive Guest Experience: From Check-In Efficiency to Room Comfort,Smooth Operations and Guest Experience,5.5,everything went smoothly,4783,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4573,6,Avani+ Palm View Dubai Hotel & Suites,2022-04,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location for Attractions and Amenities,5.5,supermarkets in front of the hotel,4868,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4574,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,SOLO,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location for Attractions and Amenities,5.5,there is a supermarket if you are late for dinner,4881,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4145,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,FAMILY,very positive,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.2,nice location too as it’s very close to the tram station,5050,fun & stress-free 2 ,fun & stress-free ,0,V POS,,0.1,
4488,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,BUSINESS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,good location - not expensive to get to from dxb,4238,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
2265,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,thanks to wveryone who works here,4185,welcome & valued 2 ,welcome & valued ,0,V POS,,0.1,
2266,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,big thanks to gopal,4189,welcome & valued 2 ,welcome & valued ,0,V POS,,0.1,
2267,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,very nice and cordial people,4189,welcome & valued 2 ,welcome & valued ,0,V POS,,0.1,
2274,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,ms. mau queen from avani restaurant was best in her job,4209,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2275,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FRIENDS,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,special thanks to mau and queen for the great service,4210,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2276,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,our host bea was very attentive and sweet,4211,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2277,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,thank you very much,4212,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2278,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,special thanks to donya and ma’in for their care and support,4585,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2279,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,she was always there to help us with any problems,4215,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2280,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,FAMILY,very positive,Personalized and Specific Staff Acknowledgments,Gratitude for Specific Staff Members,4.2,"for the duration of our stay, our room was serviced by nikesh and gita",4217,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
4489,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,very good possibilities to reach downtown with the metro and monorail for the palm,4239,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
3322,6,Avani+ Palm View Dubai Hotel & Suites,2021-03,NONE,very positive,"Guest Services, Comfort, and Home-like Experience",Guest Services and Care,4.2,staff however was available to talk to us about this and we were offered a refund for missing one night's sleep,5079,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
3224,6,Avani+ Palm View Dubai Hotel & Suites,2021-07,SOLO,very positive,"Guest Services, Comfort, and Home-like Experience",Feeling at Home and Personal Touch,4.2,this is my new home,5035,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2132,6,Avani+ Palm View Dubai Hotel & Suites,2022-08,FAMILY,very positive,"Guest Services, Comfort, and Home-like Experience",Feeling of Home and Care,4.2,this was very thoughtful gesture,4748,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2133,6,Avani+ Palm View Dubai Hotel & Suites,2022-08,FAMILY,very positive,"Guest Services, Comfort, and Home-like Experience",Feeling of Home and Care,4.2,feel at home and well taken care of,4766,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2783,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,SOLO,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,staff are all very friendly and helpful,4705,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2808,6,Avani+ Palm View Dubai Hotel & Suites,2022-09,FAMILY,very positive,Comprehensive Staff Recognition and Exceptional Service,Acknowledgment of Specific Staff Members,4.2,special thanks go to masud and samjana,4732,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2134,6,Avani+ Palm View Dubai Hotel & Suites,2021-03,BUSINESS,very positive,"Guest Services, Comfort, and Home-like Experience",Feeling of Home and Care,4.2,"as expected, after a day’s work, it’s usually draining but whenever we get back to the hotel, there goes the warm welcome of the friendly staff",5064,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2135,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,COUPLES,very positive,"Guest Services, Comfort, and Home-like Experience",Feeling of Home and Care,4.2,made to feel very welcomed,4304,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2787,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,NONE,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,always willing to help,4709,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2788,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,every member of staff was so friendly and helpful,4711,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2789,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,staff is very friendly,4713,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2790,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,staff at the reception were helpful,4715,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2791,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,SOLO,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,great people working in the hotel,4717,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2792,6,Avani+ Palm View Dubai Hotel & Suites,2022-09,FRIENDS,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,very helpful throughout,4723,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2793,6,Avani+ Palm View Dubai Hotel & Suites,2022-09,SOLO,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,very friendly staff especially april and kim,4725,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2794,6,Avani+ Palm View Dubai Hotel & Suites,2022-09,FRIENDS,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,staff is super friendly,4726,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2795,6,Avani+ Palm View Dubai Hotel & Suites,2022-09,COUPLES,very positive,"Appreciation for Early Check-In, Special Requests, and Staff Assistance",Appreciation for Staff Helpfulness and Friendliness,4.2,wider staff have been perfect,4727,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2165,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,SOLO,very positive,"Praise for Extended Stay, Professional Service, and Going Above and Beyond",Staff Going Above and Beyond,4.2,boota from house keeping is best and very friendly and helpful,4552,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2768,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,BUSINESS,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,people who kept our room clean were wonderful,4695,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2769,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,BUSINESS,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,sakthi and sita were wonderful,4695,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2770,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FAMILY,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,if not even over polite and friendly,4696,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2777,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,i remembered from the first day what we need,4701,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2778,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FAMILY,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,staff is so helpful and friendly,4702,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2779,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,every single member of staff was polite and incredibly friendly,4703,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2780,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,very friendly and helpful staff,4704,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2781,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,big thanks for the cleaning team,4704,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2782,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,SOLO,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,narender and manoj in housekeeping who have been amazing,4705,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
4490,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,"metro, tram, monorail",4246,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
2784,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,SOLO,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,particularly tarinder and manoj in housekeeping who have been amazing,4705,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2785,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FAMILY,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,"staff at reception, concierge, restaurant, house keeping were all fantastic",4707,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
2786,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FAMILY,very positive,"Personalized Service, Recommendations, and Memorable Interactions",Memorable Staff Interactions Enhancing Guest Experience,4.2,we felt it was a home from home after our daily excursions,4707,welcome & valued 2 ,welcome & valued ,0,V POS,,5.2,
4491,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,accessibility to transport system (tram- metro) is great,4254,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4492,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,2 min walk to monorail or tram,4268,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4493,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,BUSINESS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,the hotel is located near tram station,4271,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4494,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,very close to pamil monorail or tram,4282,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4495,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,tram and metro & palm on doorstep to avoid the traffic,4515,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4496,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,train(1 min) and monorail (3-5 min) is very close,4294,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4497,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,metro station just across the road,4303,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4498,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,"easy access to the palm, beach, downtown, airport, among other areas",4329,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4499,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,taxi's are easy to find,4340,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4500,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,easy for taxis to find,4348,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4501,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FRIENDS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,location is right next to the tram/metro,4369,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4502,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,right next to the metro line,4424,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4503,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,"tram, monorail & metro are very easily accessible",4427,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,5.2,
4504,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,easy access to metro and tram,4429,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4505,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,tram is down monorail is in-front of avani tower,4436,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4506,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,close to the monorail station to palm island,4446,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4507,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,it is close to the tram/train station,4477,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4508,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,tram stop outside the hotel,4478,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
